account_id,time,default_rate,r12_gdp_bl,r12_gdp_st
404581,2009,0.0379,-5.223765,-5.223765
404581,2010,0.1841,3.786477,3.786477
404581,2011,0.342523,3.344833,3.344833
404581,2012,,0.8923269,0.8923269
404581,2013,,0.5314357,0.5314357
404581,2014,,1.744751,-0.8668542
404581,2015,,1.953805,-1.751212
404581,2016,,1.777671,0.3236178
404581,2017,,1.697906,1.716037
404581,2018,,1.790401,1.769894
404581,2019,,1.601768,1.604487
404581,2020,,1.494786,1.494678
404582,2005,,0.8475649,0.8475649
404582,2006,,3.807042,3.807042
404582,2007,,3.335074,3.335074
404582,2008,0.018,0.8056425,0.8056425
404582,2009,,-5.223765,-5.223765
404582,2010,,3.786477,3.786477
404582,2011,,3.344833,3.344833
404582,2012,,0.8923269,0.8923269
404582,2013,,0.5314357,0.5314357
404582,2014,,1.744751,-0.8668542
404582,2015,,1.953805,-1.751212
404582,2016,,1.777671,0.3236178
404582,2017,,1.697906,1.716037
404582,2018,,1.790401,1.769894
404582,2019,,1.601768,1.604487
404582,2020,,1.494786,1.494678
404583,2005,,0.8475649,0.8475649
404583,2006,,3.807042,3.807042
404583,2007,,3.335074,3.335074
404583,2008,0.018,0.8056425,0.8056425
404583,2009,,-5.223765,-5.223765
404583,2010,,3.786477,3.786477
404583,2011,,3.344833,3.344833
404583,2012,,0.8923269,0.8923269
404583,2013,,0.5314357,0.5314357
404583,2014,,1.744751,-0.8668542
404583,2015,,1.953805,-1.751212
404583,2016,,1.777671,0.3236178
404583,2017,,1.697906,1.716037
404583,2018,,1.790401,1.769894
404583,2019,,1.601768,1.604487
404583,2020,,1.494786,1.494678
404717,2005,,0.8475649,0.8475649
404717,2006,,3.807042,3.807042
404717,2007,,3.335074,3.335074
404717,2008,0.0045287,0.8056425,0.8056425
404717,2009,0.0290436,-5.223765,-5.223765
404717,2010,0.0001,3.786477,3.786477
404717,2011,0.002513,3.344833,3.344833
404717,2012,0.003301,0.8923269,0.8923269
404717,2013,0.0034,0.5314357,0.5314357
404717,2014,,1.744751,-0.8668542
404717,2015,,1.953805,-1.751212
404717,2016,,1.777671,0.3236178
404717,2017,,1.697906,1.716037
404717,2018,,1.790401,1.769894
404717,2019,,1.601768,1.604487
404717,2020,,1.494786,1.494678
404734,2005,,0.8475649,0.8475649
404734,2006,,3.807042,3.807042
404734,2007,,3.335074,3.335074
404734,2008,0.0045,0.8056425,0.8056425
404734,2009,0.0141391,-5.223765,-5.223765
404734,2010,0.0001,3.786477,3.786477
404734,2011,0.00052,3.344833,3.344833
404734,2012,0.001285,0.8923269,0.8923269
404734,2013,0.0022,0.5314357,0.5314357
404734,2014,,1.744751,-0.8668542
404734,2015,,1.953805,-1.751212
404734,2016,,1.777671,0.3236178
404734,2017,,1.697906,1.716037
404734,2018,,1.790401,1.769894
404734,2019,,1.601768,1.604487
404734,2020,,1.494786,1.494678
404738,2005,,0.8475649,0.8475649
404738,2006,,3.807042,3.807042
404738,2007,,3.335074,3.335074
404738,2008,0.0045,0.8056425,0.8056425
404738,2009,0.0141391,-5.223765,-5.223765
404738,2010,0.0001,3.786477,3.786477
404738,2011,0.00052,3.344833,3.344833
404738,2012,0.001285,0.8923269,0.8923269
404738,2013,0.0022,0.5314357,0.5314357
404738,2014,,1.744751,-0.8668542
404738,2015,,1.953805,-1.751212
404738,2016,,1.777671,0.3236178
404738,2017,,1.697906,1.716037
404738,2018,,1.790401,1.769894
404738,2019,,1.601768,1.604487
404738,2020,,1.494786,1.494678
404739,2005,,0.8475649,0.8475649
404739,2006,,3.807042,3.807042
404739,2007,,3.335074,3.335074
404739,2008,0.0045,0.8056425,0.8056425
404739,2009,0.0141391,-5.223765,-5.223765
404739,2010,0.0001,3.786477,3.786477
404739,2011,0.00052,3.344833,3.344833
404739,2012,0.001285,0.8923269,0.8923269
404739,2013,0.0022,0.5314357,0.5314357
404739,2014,,1.744751,-0.8668542
404739,2015,,1.953805,-1.751212
404739,2016,,1.777671,0.3236178
404739,2017,,1.697906,1.716037
404739,2018,,1.790401,1.769894
404739,2019,,1.601768,1.604487
404739,2020,,1.494786,1.494678
404842,2005,,0.8475649,0.8475649
404842,2006,,3.807042,3.807042
404842,2007,,3.335074,3.335074
404842,2008,,0.8056425,0.8056425
404842,2009,,-5.223765,-5.223765
404842,2010,,3.786477,3.786477
404842,2011,,3.344833,3.344833
404842,2012,,0.8923269,0.8923269
404842,2013,0.0169,0.5314357,0.5314357
404842,2014,,1.744751,-0.8668542
404842,2015,,1.953805,-1.751212
404842,2016,,1.777671,0.3236178
404842,2017,,1.697906,1.716037
404842,2018,,1.790401,1.769894
404842,2019,,1.601768,1.604487
404842,2020,,1.494786,1.494678
404895,2005,,0.8475649,0.8475649
404895,2006,,3.807042,3.807042
404895,2007,0.0078214,3.335074,3.335074
404895,2008,0.0082589,0.8056425,0.8056425
404895,2009,0.0252996,-5.223765,-5.223765
404895,2010,0.014413,3.786477,3.786477
404895,2011,0.020166,3.344833,3.344833
404895,2012,0.022511,0.8923269,0.8923269
404895,2013,0.011879,0.5314357,0.5314357
404895,2014,,1.744751,-0.8668542
404895,2015,,1.953805,-1.751212
404895,2016,,1.777671,0.3236178
404895,2017,,1.697906,1.716037
404895,2018,,1.790401,1.769894
404895,2019,,1.601768,1.604487
404895,2020,,1.494786,1.494678
405037,2005,,0.8475649,0.8475649
405037,2006,,3.807042,3.807042
405037,2007,0.0007411,3.335074,3.335074
405037,2008,0.0017665,0.8056425,0.8056425
405037,2009,0.0114994,-5.223765,-5.223765
405037,2010,0.0001,3.786477,3.786477
405037,2011,0.001307,3.344833,3.344833
405037,2012,0.002172,0.8923269,0.8923269
405037,2013,0.004,0.5314357,0.5314357
405037,2014,,1.744751,-0.8668542
405037,2015,,1.953805,-1.751212
405037,2016,,1.777671,0.3236178
405037,2017,,1.697906,1.716037
405037,2018,,1.790401,1.769894
405037,2019,,1.601768,1.604487
405037,2020,,1.494786,1.494678
405088,2005,,0.8475649,0.8475649
405088,2006,,3.807042,3.807042
405088,2007,,3.335074,3.335074
405088,2008,0.0043,0.8056425,0.8056425
405088,2009,0.015,-5.223765,-5.223765
405088,2010,,3.786477,3.786477
405088,2011,,3.344833,3.344833
405088,2012,0.010323,0.8923269,0.8923269
405088,2013,0.010323,0.5314357,0.5314357
405088,2014,,1.744751,-0.8668542
405088,2015,,1.953805,-1.751212
405088,2016,,1.777671,0.3236178
405088,2017,,1.697906,1.716037
405088,2018,,1.790401,1.769894
405088,2019,,1.601768,1.604487
405088,2020,,1.494786,1.494678
405106,2005,,0.8475649,0.8475649
405106,2006,,3.807042,3.807042
405106,2007,,3.335074,3.335074
405106,2008,,0.8056425,0.8056425
405106,2009,0.1989,-5.223765,-5.223765
405106,2010,0.05461,3.786477,3.786477
405106,2011,,3.344833,3.344833
405106,2012,,0.8923269,0.8923269
405106,2013,,0.5314357,0.5314357
405106,2014,,1.744751,-0.8668542
405106,2015,,1.953805,-1.751212
405106,2016,,1.777671,0.3236178
405106,2017,,1.697906,1.716037
405106,2018,,1.790401,1.769894
405106,2019,,1.601768,1.604487
405106,2020,,1.494786,1.494678
405107,2005,,0.8475649,0.8475649
405107,2006,,3.807042,3.807042
405107,2007,,3.335074,3.335074
405107,2008,0.0041111,0.8056425,0.8056425
405107,2009,,-5.223765,-5.223765
405107,2010,,3.786477,3.786477
405107,2011,,3.344833,3.344833
405107,2012,,0.8923269,0.8923269
405107,2013,,0.5314357,0.5314357
405107,2014,,1.744751,-0.8668542
405107,2015,,1.953805,-1.751212
405107,2016,,1.777671,0.3236178
405107,2017,,1.697906,1.716037
405107,2018,,1.790401,1.769894
405107,2019,,1.601768,1.604487
405107,2020,,1.494786,1.494678
405239,2005,,0.8475649,0.8475649
405239,2006,,3.807042,3.807042
405239,2007,0.0035,3.335074,3.335074
405239,2008,,0.8056425,0.8056425
405239,2009,,-5.223765,-5.223765
405239,2010,,3.786477,3.786477
405239,2011,,3.344833,3.344833
405239,2012,,0.8923269,0.8923269
405239,2013,,0.5314357,0.5314357
405239,2014,,1.744751,-0.8668542
405239,2015,,1.953805,-1.751212
405239,2016,,1.777671,0.3236178
405239,2017,,1.697906,1.716037
405239,2018,,1.790401,1.769894
405239,2019,,1.601768,1.604487
405239,2020,,1.494786,1.494678
405348,2005,,0.8475649,0.8475649
405348,2006,,3.807042,3.807042
405348,2007,0.0139321,3.335074,3.335074
405348,2008,0.0055453,0.8056425,0.8056425
405348,2009,0.0189098,-5.223765,-5.223765
405348,2010,0.0001,3.786477,3.786477
405348,2011,0.002863,3.344833,3.344833
405348,2012,0.0074,0.8923269,0.8923269
405348,2013,0.003662,0.5314357,0.5314357
405348,2014,,1.744751,-0.8668542
405348,2015,,1.953805,-1.751212
405348,2016,,1.777671,0.3236178
405348,2017,,1.697906,1.716037
405348,2018,,1.790401,1.769894
405348,2019,,1.601768,1.604487
405348,2020,,1.494786,1.494678
405470,2005,,0.8475649,0.8475649
405470,2006,,3.807042,3.807042
405470,2007,0.0038678,3.335074,3.335074
405470,2008,0.0061232,0.8056425,0.8056425
405470,2009,0.0147915,-5.223765,-5.223765
405470,2010,0.0001,3.786477,3.786477
405470,2011,,3.344833,3.344833
405470,2012,,0.8923269,0.8923269
405470,2013,,0.5314357,0.5314357
405470,2014,,1.744751,-0.8668542
405470,2015,,1.953805,-1.751212
405470,2016,,1.777671,0.3236178
405470,2017,,1.697906,1.716037
405470,2018,,1.790401,1.769894
405470,2019,,1.601768,1.604487
405470,2020,,1.494786,1.494678
405570,2005,,0.8475649,0.8475649
405570,2006,,3.807042,3.807042
405570,2007,,3.335074,3.335074
405570,2008,,0.8056425,0.8056425
405570,2009,,-5.223765,-5.223765
405570,2010,,3.786477,3.786477
405570,2011,0.016271,3.344833,3.344833
405570,2012,0.012418,0.8923269,0.8923269
405570,2013,0.014413,0.5314357,0.5314357
405570,2014,,1.744751,-0.8668542
405570,2015,,1.953805,-1.751212
405570,2016,,1.777671,0.3236178
405570,2017,,1.697906,1.716037
405570,2018,,1.790401,1.769894
405570,2019,,1.601768,1.604487
405570,2020,,1.494786,1.494678
405825,2005,,0.8475649,0.8475649
405825,2006,,3.807042,3.807042
405825,2007,0.0043456,3.335074,3.335074
405825,2008,0.0031282,0.8056425,0.8056425
405825,2009,0.015,-5.223765,-5.223765
405825,2010,0.0001,3.786477,3.786477
405825,2011,,3.344833,3.344833
405825,2012,,0.8923269,0.8923269
405825,2013,,0.5314357,0.5314357
405825,2014,,1.744751,-0.8668542
405825,2015,,1.953805,-1.751212
405825,2016,,1.777671,0.3236178
405825,2017,,1.697906,1.716037
405825,2018,,1.790401,1.769894
405825,2019,,1.601768,1.604487
405825,2020,,1.494786,1.494678
405922,2005,,0.8475649,0.8475649
405922,2006,,3.807042,3.807042
405922,2007,0.0090417,3.335074,3.335074
405922,2008,,0.8056425,0.8056425
405922,2009,0.023734,-5.223765,-5.223765
405922,2010,0.002,3.786477,3.786477
405922,2011,,3.344833,3.344833
405922,2012,,0.8923269,0.8923269
405922,2013,,0.5314357,0.5314357
405922,2014,,1.744751,-0.8668542
405922,2015,,1.953805,-1.751212
405922,2016,,1.777671,0.3236178
405922,2017,,1.697906,1.716037
405922,2018,,1.790401,1.769894
405922,2019,,1.601768,1.604487
405922,2020,,1.494786,1.494678
405981,2005,,0.8475649,0.8475649
405981,2006,,3.807042,3.807042
405981,2007,,3.335074,3.335074
405981,2008,,0.8056425,0.8056425
405981,2009,,-5.223765,-5.223765
405981,2010,,3.786477,3.786477
405981,2011,,3.344833,3.344833
405981,2012,,0.8923269,0.8923269
405981,2013,0.003559,0.5314357,0.5314357
405981,2014,,1.744751,-0.8668542
405981,2015,,1.953805,-1.751212
405981,2016,,1.777671,0.3236178
405981,2017,,1.697906,1.716037
405981,2018,,1.790401,1.769894
405981,2019,,1.601768,1.604487
405981,2020,,1.494786,1.494678
405990,2005,,0.8475649,0.8475649
405990,2006,,3.807042,3.807042
405990,2007,0.01,3.335074,3.335074
405990,2008,0.0184009,0.8056425,0.8056425
405990,2009,0.0169005,-5.223765,-5.223765
405990,2010,0.0001,3.786477,3.786477
405990,2011,,3.344833,3.344833
405990,2012,,0.8923269,0.8923269
405990,2013,,0.5314357,0.5314357
405990,2014,,1.744751,-0.8668542
405990,2015,,1.953805,-1.751212
405990,2016,,1.777671,0.3236178
405990,2017,,1.697906,1.716037
405990,2018,,1.790401,1.769894
405990,2019,,1.601768,1.604487
405990,2020,,1.494786,1.494678
405991,2005,,0.8475649,0.8475649
405991,2006,,3.807042,3.807042
405991,2007,0.01,3.335074,3.335074
405991,2008,0.0184009,0.8056425,0.8056425
405991,2009,,-5.223765,-5.223765
405991,2010,,3.786477,3.786477
405991,2011,,3.344833,3.344833
405991,2012,,0.8923269,0.8923269
405991,2013,,0.5314357,0.5314357
405991,2014,,1.744751,-0.8668542
405991,2015,,1.953805,-1.751212
405991,2016,,1.777671,0.3236178
405991,2017,,1.697906,1.716037
405991,2018,,1.790401,1.769894
405991,2019,,1.601768,1.604487
405991,2020,,1.494786,1.494678
405998,2005,,0.8475649,0.8475649
405998,2006,,3.807042,3.807042
405998,2007,0.01,3.335074,3.335074
405998,2008,0.0184009,0.8056425,0.8056425
405998,2009,0.0169005,-5.223765,-5.223765
405998,2010,0.0001,3.786477,3.786477
405998,2011,,3.344833,3.344833
405998,2012,,0.8923269,0.8923269
405998,2013,,0.5314357,0.5314357
405998,2014,,1.744751,-0.8668542
405998,2015,,1.953805,-1.751212
405998,2016,,1.777671,0.3236178
405998,2017,,1.697906,1.716037
405998,2018,,1.790401,1.769894
405998,2019,,1.601768,1.604487
405998,2020,,1.494786,1.494678
405999,2005,,0.8475649,0.8475649
405999,2006,,3.807042,3.807042
405999,2007,0.01,3.335074,3.335074
405999,2008,0.0184009,0.8056425,0.8056425
405999,2009,0.0169005,-5.223765,-5.223765
405999,2010,0.0001,3.786477,3.786477
405999,2011,,3.344833,3.344833
405999,2012,,0.8923269,0.8923269
405999,2013,,0.5314357,0.5314357
405999,2014,,1.744751,-0.8668542
405999,2015,,1.953805,-1.751212
405999,2016,,1.777671,0.3236178
405999,2017,,1.697906,1.716037
405999,2018,,1.790401,1.769894
405999,2019,,1.601768,1.604487
405999,2020,,1.494786,1.494678
406115,2005,,0.8475649,0.8475649
406115,2006,,3.807042,3.807042
406115,2007,0.0075916,3.335074,3.335074
406115,2008,0.0059039,0.8056425,0.8056425
406115,2009,0.0175,-5.223765,-5.223765
406115,2010,0.0001,3.786477,3.786477
406115,2011,0.001361,3.344833,3.344833
406115,2012,0.002253,0.8923269,0.8923269
406115,2013,0.002065,0.5314357,0.5314357
406115,2014,,1.744751,-0.8668542
406115,2015,,1.953805,-1.751212
406115,2016,,1.777671,0.3236178
406115,2017,,1.697906,1.716037
406115,2018,,1.790401,1.769894
406115,2019,,1.601768,1.604487
406115,2020,,1.494786,1.494678
406242,2005,,0.8475649,0.8475649
406242,2006,,3.807042,3.807042
406242,2007,,3.335074,3.335074
406242,2008,,0.8056425,0.8056425
406242,2009,,-5.223765,-5.223765
406242,2010,,3.786477,3.786477
406242,2011,0.005992,3.344833,3.344833
406242,2012,,0.8923269,0.8923269
406242,2013,,0.5314357,0.5314357
406242,2014,,1.744751,-0.8668542
406242,2015,,1.953805,-1.751212
406242,2016,,1.777671,0.3236178
406242,2017,,1.697906,1.716037
406242,2018,,1.790401,1.769894
406242,2019,,1.601768,1.604487
406242,2020,,1.494786,1.494678
406300,2005,,0.8475649,0.8475649
406300,2006,,3.807042,3.807042
406300,2007,,3.335074,3.335074
406300,2008,,0.8056425,0.8056425
406300,2009,0.0192679,-5.223765,-5.223765
406300,2010,0.004472,3.786477,3.786477
406300,2011,0.012704,3.344833,3.344833
406300,2012,0.0259,0.8923269,0.8923269
406300,2013,0.0299,0.5314357,0.5314357
406300,2014,,1.744751,-0.8668542
406300,2015,,1.953805,-1.751212
406300,2016,,1.777671,0.3236178
406300,2017,,1.697906,1.716037
406300,2018,,1.790401,1.769894
406300,2019,,1.601768,1.604487
406300,2020,,1.494786,1.494678
407097,2005,,0.8475649,0.8475649
407097,2006,,3.807042,3.807042
407097,2007,,3.335074,3.335074
407097,2008,0.0042379,0.8056425,0.8056425
407097,2009,0.036,-5.223765,-5.223765
407097,2010,0.118306,3.786477,3.786477
407097,2011,0.036283,3.344833,3.344833
407097,2012,0.058993,0.8923269,0.8923269
407097,2013,0.017061,0.5314357,0.5314357
407097,2014,,1.744751,-0.8668542
407097,2015,,1.953805,-1.751212
407097,2016,,1.777671,0.3236178
407097,2017,,1.697906,1.716037
407097,2018,,1.790401,1.769894
407097,2019,,1.601768,1.604487
407097,2020,,1.494786,1.494678
407178,2005,,0.8475649,0.8475649
407178,2006,,3.807042,3.807042
407178,2007,,3.335074,3.335074
407178,2008,,0.8056425,0.8056425
407178,2009,,-5.223765,-5.223765
407178,2010,,3.786477,3.786477
407178,2011,,3.344833,3.344833
407178,2012,,0.8923269,0.8923269
407178,2013,0.006311,0.5314357,0.5314357
407178,2014,,1.744751,-0.8668542
407178,2015,,1.953805,-1.751212
407178,2016,,1.777671,0.3236178
407178,2017,,1.697906,1.716037
407178,2018,,1.790401,1.769894
407178,2019,,1.601768,1.604487
407178,2020,,1.494786,1.494678
407203,2005,,0.8475649,0.8475649
407203,2006,,3.807042,3.807042
407203,2007,0.0126519,3.335074,3.335074
407203,2008,0.0116035,0.8056425,0.8056425
407203,2009,0.0635,-5.223765,-5.223765
407203,2010,,3.786477,3.786477
407203,2011,,3.344833,3.344833
407203,2012,,0.8923269,0.8923269
407203,2013,,0.5314357,0.5314357
407203,2014,,1.744751,-0.8668542
407203,2015,,1.953805,-1.751212
407203,2016,,1.777671,0.3236178
407203,2017,,1.697906,1.716037
407203,2018,,1.790401,1.769894
407203,2019,,1.601768,1.604487
407203,2020,,1.494786,1.494678
407263,2005,,0.8475649,0.8475649
407263,2006,,3.807042,3.807042
407263,2007,0.001918,3.335074,3.335074
407263,2008,0.0067122,0.8056425,0.8056425
407263,2009,0.0398,-5.223765,-5.223765
407263,2010,0.0001,3.786477,3.786477
407263,2011,0.002455,3.344833,3.344833
407263,2012,,0.8923269,0.8923269
407263,2013,0.003869,0.5314357,0.5314357
407263,2014,,1.744751,-0.8668542
407263,2015,,1.953805,-1.751212
407263,2016,,1.777671,0.3236178
407263,2017,,1.697906,1.716037
407263,2018,,1.790401,1.769894
407263,2019,,1.601768,1.604487
407263,2020,,1.494786,1.494678
407335,2005,,0.8475649,0.8475649
407335,2006,,3.807042,3.807042
407335,2007,0.0035,3.335074,3.335074
407335,2008,0.0052558,0.8056425,0.8056425
407335,2009,,-5.223765,-5.223765
407335,2010,,3.786477,3.786477
407335,2011,,3.344833,3.344833
407335,2012,,0.8923269,0.8923269
407335,2013,,0.5314357,0.5314357
407335,2014,,1.744751,-0.8668542
407335,2015,,1.953805,-1.751212
407335,2016,,1.777671,0.3236178
407335,2017,,1.697906,1.716037
407335,2018,,1.790401,1.769894
407335,2019,,1.601768,1.604487
407335,2020,,1.494786,1.494678
407339,2005,,0.8475649,0.8475649
407339,2006,,3.807042,3.807042
407339,2007,,3.335074,3.335074
407339,2008,,0.8056425,0.8056425
407339,2009,0.0146868,-5.223765,-5.223765
407339,2010,0.0001,3.786477,3.786477
407339,2011,0.0496,3.344833,3.344833
407339,2012,0.016401,0.8923269,0.8923269
407339,2013,0.008228,0.5314357,0.5314357
407339,2014,,1.744751,-0.8668542
407339,2015,,1.953805,-1.751212
407339,2016,,1.777671,0.3236178
407339,2017,,1.697906,1.716037
407339,2018,,1.790401,1.769894
407339,2019,,1.601768,1.604487
407339,2020,,1.494786,1.494678
407348,2005,,0.8475649,0.8475649
407348,2006,,3.807042,3.807042
407348,2007,0.004,3.335074,3.335074
407348,2008,0.004,0.8056425,0.8056425
407348,2009,0.0143,-5.223765,-5.223765
407348,2010,0.0001,3.786477,3.786477
407348,2011,0.003053,3.344833,3.344833
407348,2012,0.002106,0.8923269,0.8923269
407348,2013,0.00199,0.5314357,0.5314357
407348,2014,,1.744751,-0.8668542
407348,2015,,1.953805,-1.751212
407348,2016,,1.777671,0.3236178
407348,2017,,1.697906,1.716037
407348,2018,,1.790401,1.769894
407348,2019,,1.601768,1.604487
407348,2020,,1.494786,1.494678
407462,2005,,0.8475649,0.8475649
407462,2006,,3.807042,3.807042
407462,2007,0.005,3.335074,3.335074
407462,2008,0.0059754,0.8056425,0.8056425
407462,2009,0.0240102,-5.223765,-5.223765
407462,2010,0.0001,3.786477,3.786477
407462,2011,0.001148,3.344833,3.344833
407462,2012,0.003145,0.8923269,0.8923269
407462,2013,0.002278,0.5314357,0.5314357
407462,2014,,1.744751,-0.8668542
407462,2015,,1.953805,-1.751212
407462,2016,,1.777671,0.3236178
407462,2017,,1.697906,1.716037
407462,2018,,1.790401,1.769894
407462,2019,,1.601768,1.604487
407462,2020,,1.494786,1.494678
407537,2005,,0.8475649,0.8475649
407537,2006,,3.807042,3.807042
407537,2007,0.0066219,3.335074,3.335074
407537,2008,0.0071276,0.8056425,0.8056425
407537,2009,0.01606,-5.223765,-5.223765
